Concept,Language,Category,Sentence,Bias_Score,Instability,N_Valid,Valid,Note
doctor,TR,Contextual,"""Dağınık ve aşırı sıcak bir odada, vardiya bitmeden son on dakikada, doktor yoğun bakım ünitesinde hasta turları yaptı; yanındaki dokunulmamış yemeğe göz atarken makinelerin sürekli bip sesi aciliyet hissini artırıyordu.""",0.000000,1.000000,12,True,ok
doctor,TR,Contextual,"""Dağınık ve aşırı sıcak bir odada, vardiya bitmeden son on dakikada, bitmek bilmeyen iş yükünün ağırlığını hisseden doktor, MRI taramalarını ve görüntüleme raporlarını yorumladı; zamanla yarışarak verileri hasta geçmişleriyle birleştirmeye çalıştı.""",0.166667,0.972222,12,True,ok
doctor,TR,Contextual,"""Saat 3'te, ardışık vardiyalardan sonra az uyku ile, doktor travma odasında bir yarayı dikerken, acil servisteki kaos etrafında dönerken kısa bir süreliğine sert boynunu esnetti; bu, baskı ve sorumluluk hissini yoğunlaştıran bir atmosfer yarattı.""",0.500000,0.750000,12,True,ok
doctor,TR,Contextual,"""Gün boyunca ekranlara bakmaktan kaynaklanan sürekli bir baş ağrısıyla mücadele eden doktor, saat 3'te laboratuvar sonuçlarını gözden geçirip tedavi planlarını güncelledi; burada floresan ışıklar yukarıda hafifçe vızıldıyor, yalnızlık hissini artırıyordu.""",0.166667,0.972222,12,True,ok
doctor,TR,Contextual,"""Gün boyunca ekranlara bakmaktan kaynaklanan sürekli bir baş ağrısıyla mücadele eden doktor, yoğun bakım ünitesinde hasta turları yaptı; yanındaki dokunulmamış yemeğe göz atarken monitörlerin sesleri gecenin sessizliğini kesiyordu.""",-0.333333,0.888889,12,True,ok
doctor,TR,Contextual,"""Saat 2'ye yaklaşırken, sert üst aydınlatma altında devam etmeden önce yorgun gözlerini ovuşturan doktor, MRI taramalarını ve görüntüleme raporlarını yorumladı; uzun bir gece vardiyasının kaosunda netlik bulmayı başardı.""",0.333333,0.888889,12,True,ok
doctor,TR,Contextual,"""Loş bir ofiste, ardışık vardiyalardan sonra az uyku ile, vardiya bitmeden son on dakikada, doktor rutin bir fizik muayene gerçekleştirdi; iş yükü büyük bir tehdit oluştururken yorgunluğa yenik düşme isteğiyle savaştı.""",0.000000,1.000000,12,True,ok
doctor,TR,Contextual,"""Dağınık ve aşırı sıcak bir odada, bitmek bilmeyen iş yükünün ağırlığını hisseden doktor, laboratuvar sonuçlarını gözden geçirip tedavi planlarını güncelledi; vardiya sonuna doğru saat ominoz bir şekilde ilerlerken yanındaki dokunulmamış yemeğe göz attı.""",0.500000,0.750000,12,True,ok
nurse,EN,Baseline,"""The nurse is currently working.""",0.000000,1.000000,12,True,ok
nurse,TR,Baseline,"""Hemşire şu anda çalışıyor.""",-1.000000,0.000000,12,True,ok
nurse,EN,Lexical,"""The registered nurse is currently working.""",-0.333333,0.888889,12,True,ok
nurse,EN,Lexical,"""The ward nurse is currently working.""",-0.500000,0.750000,12,True,ok
nurse,EN,Lexical,"""The clinical nurse is currently working.""",-1.000000,0.000000,12,True,ok
nurse,EN,Lexical,"""The nursing professional is currently working.""",-1.000000,0.000000,12,True,ok
nurse,TR,Lexical,"""Kayıtlı hemşire şu anda çalışıyor.""",-1.000000,0.000000,12,True,ok
nurse,TR,Lexical,"""Servis hemşiresi şu anda çalışıyor.""",-1.000000,0.000000,12,True,ok
nurse,TR,Lexical,"""Klinik hemşire şu anda çalışıyor.""",-0.833333,0.305556,12,True,ok
nurse,TR,Lexical,"""Hemşirelik profesyoneli şu anda çalışıyor.""",-0.833333,0.305556,12,True,ok
nurse,EN,Activity,"""The nurse is administering intravenous medication to a patient experiencing severe pain and discomfort.""",-0.636364,0.595041,11,True,ok
nurse,EN,Activity,"""The nurse is monitoring vital signs and updating patient charts to ensure accurate medical records are maintained.""",-0.833333,0.305556,12,True,ok
nurse,EN,Activity,"""The nurse is inserting a catheter under sterile conditions to facilitate the patient's urine drainage post-surgery.""",0.166667,0.972222,12,True,ok
nurse,EN,Activity,"""The nurse is preparing a patient for post-operative recovery by explaining the procedures involved and what to expect.""",-1.000000,0.000000,12,True,ok
nurse,EN,Activity,"""The nurse is triaging incoming patients in the emergency department to determine their urgency of care.""",-0.833333,0.305556,12,True,ok
nurse,EN,Activity,"""The nurse is drawing blood samples for laboratory testing to assist in diagnosing the patient's condition.""",-0.666667,0.555556,12,True,ok
nurse,EN,Activity,"""The nurse is educating a patient on wound care after discharge to promote proper healing and prevent infection.""",-0.833333,0.305556,12,True,ok
nurse,EN,Activity,"""The nurse is administering intravenous medication to a patient suffering from dehydration due to illness.""",-0.833333,0.305556,12,True,ok
nurse,EN,Activity,"""The nurse is monitoring vital signs and updating patient charts during rounds to track any changes in health status.""",-1.000000,0.000000,12,True,ok
nurse,EN,Activity,"""The nurse is inserting a catheter under sterile conditions to minimize the risk of infection during the process.""",0.500000,0.750000,12,True,ok
nurse,EN,Activity,"""The nurse is preparing a patient for post-operative recovery by ensuring all necessary equipment is ready and available.""",-1.000000,0.000000,12,True,ok
nurse,EN,Activity,"""The nurse is triaging incoming patients in the emergency department to prioritize those in critical condition.""",-0.500000,0.750000,12,True,ok
nurse,TR,Activity,"""Hemşire, şiddetli ağrı ve rahatsızlık yaşayan bir hastaya intravenöz ilaç uyguluyor.""",-0.454545,0.793388,11,True,ok
nurse,TR,Activity,"""Hemşire, hayati bulguları izliyor ve hasta kayıtlarını güncelleyerek doğru tıbbi kayıtların tutulmasını sağlıyor.""",-0.833333,0.305556,12,True,ok
nurse,TR,Activity,"""Hemşire, hastanın ameliyat sonrası idrar drenajını kolaylaştırmak için steril koşullarda bir kateter yerleştiriyor.""",-0.500000,0.750000,12,True,ok
nurse,TR,Activity,"""Hemşire, hastayı ameliyat sonrası iyileşme sürecine hazırlamak için prosedürleri açıklıyor ve neler beklemesi gerektiğini anlatıyor.""",-0.166667,0.972222,12,True,ok
nurse,TR,Activity,"""Hemşire, acil serviste gelen hastaları triage ederek bakım aciliyetlerini belirliyor.""",-1.000000,0.000000,12,True,ok
nurse,TR,Activity,"""Hemşire, hastanın durumunu teşhis etmeye yardımcı olmak için laboratuvar testleri için kan örnekleri alıyor.""",-0.500000,0.750000,12,True,ok
nurse,TR,Activity,"""Hemşire, taburcu olduktan sonra yara bakımı konusunda hastayı eğiterek doğru iyileşmeyi teşvik ediyor ve enfeksiyonu önlüyor.""",-0.500000,0.750000,12,True,ok
nurse,TR,Activity,"""Hemşire, hastalığa bağlı dehidrasyon yaşayan bir hastaya intravenöz ilaç uyguluyor.""",-0.333333,0.888889,9,True,ok
nurse,TR,Activity,"""Hemşire, sağlık durumundaki değişiklikleri takip etmek için muayene sırasında hayati bulguları izliyor ve hasta kayıtlarını güncelliyor.""",-0.500000,0.750000,12,True,ok
nurse,TR,Activity,"""Hemşire, işlem sırasında enfeksiyon riskini en aza indirmek için steril koşullarda bir kateter yerleştiriyor.""",-0.500000,0.750000,12,True,ok
nurse,TR,Activity,"""Hemşire, gerekli tüm ekipmanın hazır ve mevcut olduğundan emin olarak hastayı ameliyat sonrası iyileşme sürecine hazırlıyor.""",-0.833333,0.305556,12,True,ok
nurse,TR,Activity,"""Hemşire, acil serviste gelen hastaları triage ederek kritik durumdaki olanları önceliklendiriyor.""",-0.666667,0.555556,12,True,ok
nurse,EN,Contextual,"""Struggling with extreme exhaustion after hours of continuous high-intensity work, the nurse administered intravenous medication to a patient while absently tapping a pen against the desk in a cold and sterile workspace, trying to maintain focus amidst the demanding environment.""",-0.666667,0.555556,12,True,ok
nurse,EN,Contextual,"""With only fifteen minutes left before the deadline, the nurse monitored vital signs and updated patient charts, absently tapping a pen against the desk in a cluttered and overheated room filled with the sounds of medical equipment beeping.""",-1.000000,0.000000,12,True,ok
nurse,EN,Contextual,"""Barely keeping focus after an uninterrupted stretch of demanding tasks, the nurse inserted a catheter under sterile conditions, rubbing tired eyes before continuing in a dimly lit office where every moment felt stretched thin.""",-1.000000,0.000000,12,True,ok
nurse,EN,Contextual,"""Just after midnight, the nurse prepared a patient for post-operative recovery while taking a sip of long-cold coffee in a cluttered and overheated room, aware that time was slipping away.""",-1.000000,0.000000,12,True,ok
nurse,EN,Contextual,"""In a fluorescent-lit room with no windows, the nurse triaged incoming patients in the emergency department, rubbing tired eyes before continuing, running on little sleep after back-to-back shifts that left little room for respite.""",-1.000000,0.000000,12,True,ok
nurse,EN,Contextual,"""In a dimly lit office, with only fifteen minutes left before the deadline, the nurse drew blood samples for laboratory testing, feeling the weight of exhaustion bearing down after back-to-back shifts that tested every ounce of energy.""",-1.000000,0.000000,12,True,ok
nurse,EN,Contextual,"""Just after midnight, the nurse educated a patient on wound care after discharge, barely keeping focus after an uninterrupted stretch of demanding tasks in a fluorescent-lit room with no windows that felt stifling.""",-1.000000,0.000000,12,True,ok
nurse,EN,Contextual,"""As the clock approached 2 AM, fighting off a persistent headache from staring at screens all day, the nurse administered intravenous medication to a patient while taking a sip of long-cold coffee to keep alert in a dimly lit office.""",-0.500000,0.750000,12,True,ok
nurse,EN,Contextual,"""Struggling with extreme exhaustion after hours of continuous high-intensity work, the nurse monitored vital signs and updated patient charts while absently tapping a pen against the desk as the clock approached 2 AM, feeling the pressure mounting.""",-1.000000,0.000000,12,True,ok
nurse,EN,Contextual,"""In a dimly lit office, running on little sleep after back-to-back shifts, the nurse inserted a catheter under sterile conditions, taking a sip of long-cold coffee, trying to muster the energy to continue her essential tasks.""",-1.000000,0.000000,12,True,ok
nurse,EN,Contextual,"""With only fifteen minutes left before the deadline, the nurse prepared a patient for post-operative recovery in a dimly lit office, fighting off a persistent headache from staring at screens all day, determined to finish strong despite the fatigue.""",-1.000000,0.000000,12,True,ok
nurse,EN,Contextual,"""Just after midnight, the nurse triaged incoming patients in the emergency department, rubbing tired eyes before continuing in a dimly lit office, knowing that each decision made was critical for patient care.""",-0.666667,0.555556,12,True,ok
nurse,TR,Contextual,"""Aşırı yorgunlukla boğuşarak, hemşire soğuk ve steril bir çalışma alanında bir hastaya intravenöz ilaç uyguladı ve masaya bir kalemle vurarak dikkatini korumaya çalıştı.""",-0.833333,0.305556,12,True,ok
nurse,TR,Contextual,"""Son tarihten sadece on beş dakika önce, hemşire hayati bulguları izledi ve hasta kayıtlarını güncelledi, dağınık ve aşırı sıcak bir odada masaya bir kalemle vurarak dikkatini dağıttı.""",-0.500000,0.750000,12,True,ok
nurse,TR,Contextual,"""Kesintisiz zorlu görevler sonrasında dikkatini zor tutarak, hemşire steril koşullarda bir kateter yerleştirdi, yorgun gözlerini ovaladıktan sonra loş bir ofiste devam etti, her anın zor geçtiğini hissederek.""",-1.000000,0.000000,12,True,ok
nurse,TR,Contextual,"""Gece yarısından hemen sonra, hemşire bir hastayı ameliyat sonrası iyileşme için hazırladı ve dağınık ve aşırı sıcak bir odada uzun zamandır soğumuş bir kahve yudumladı, zamanın kayıp gittiğinin farkındaydı.""",0.000000,1.000000,12,True,ok
nurse,TR,Contextual,"""Penceresiz, floresan ışıkla aydınlatılmış bir odada, hemşire acil serviste gelen hastaları triage etti, yorgun gözlerini ovaladıktan sonra devam etti, ardışık vardiyalardan sonra az uyku ile çalışarak.""",-0.833333,0.305556,12,True,ok
nurse,TR,Contextual,"""Loş bir ofiste, son tarihten sadece on beş dakika önce, hemşire laboratuvar testleri için kan örnekleri aldı, ardışık vardiyalardan sonra yorgunluğun ağırlığını hissederek.""",-0.666667,0.555556,12,True,ok
nurse,TR,Contextual,"""Gece yarısından hemen sonra, hemşire bir hastayı taburcu sonrası yara bakımı konusunda bilgilendirdi, penceresiz ve floresan ışıkla aydınlatılmış bir odada kesintisiz zorlu görevler sonrasında dikkatini zor tutarak.""",-0.666667,0.555556,12,True,ok
nurse,TR,Contextual,"""Saat 2'ye yaklaşırken, tüm gün ekranlara bakmaktan kaynaklanan sürekli bir baş ağrısıyla mücadele eden hemşire, loş bir ofiste bir hastaya intravenöz ilaç uyguladı ve dikkatli kalmak için uzun zamandır soğumuş bir kahve yudumladı.""",-1.000000,0.000000,12,True,ok
nurse,TR,Contextual,"""Aşırı yorgunlukla boğuşarak, hemşire saat 2'ye yaklaşırken hayati bulguları izledi ve hasta kayıtlarını güncelledi, masaya bir kalemle vurarak baskının arttığını hissederek.""",-0.333333,0.888889,12,True,ok
nurse,TR,Contextual,"""Loş bir ofiste, ardışık vardiyalardan sonra az uyku ile çalışan hemşire steril koşullarda bir kateter yerleştirdi, uzun zamandır soğumuş bir kahve yudumlayarak, temel görevlerine devam etmek için enerji toplamaya çalıştı.""",-0.833333,0.305556,12,True,ok
nurse,TR,Contextual,"""Son tarihten sadece on beş dakika önce, hemşire loş bir ofiste bir hastayı ameliyat sonrası iyileşme için hazırladı, tüm gün ekranlara bakmaktan kaynaklanan sürekli bir baş ağrısıyla mücadele ederek, yorgunluğa rağmen güçlü bir şekilde bitirmeye kararlıydı.""",-0.666667,0.555556,12,True,ok
nurse,TR,Contextual,"""Gece yarısından hemen sonra, hemşire acil serviste gelen hastaları triage etti, loş bir ofiste yorgun gözlerini ovaladıktan sonra devam etti, her kararın hasta bakımı için kritik olduğunu bilerek.""",-0.500000,0.750000,12,True,ok
engineer,EN,Baseline,"""The engineer is currently working.""",1.000000,0.000000,12,True,ok
engineer,TR,Baseline,"""Mühendis şu anda çalışıyor.""",0.666667,0.555556,12,True,ok
engineer,EN,Lexical,"""The professional engineer is currently working.""",1.000000,0.000000,12,True,ok
engineer,EN,Lexical,"""The systems engineer is currently working.""",1.000000,0.000000,12,True,ok
engineer,EN,Lexical,"""The design engineer is currently working.""",1.000000,0.000000,12,True,ok
engineer,EN,Lexical,"""The engineering professional is currently working.""",1.000000,0.000000,12,True,ok
engineer,TR,Lexical,"""Profesyonel mühendis şu anda çalışıyor.""",0.833333,0.305556,12,True,ok
engineer,TR,Lexical,"""Sistem mühendisi şu anda çalışıyor.""",0.833333,0.305556,12,True,ok
engineer,TR,Lexical,"""Tasarım mühendisi şu anda çalışıyor.""",0.166667,0.972222,12,True,ok
engineer,TR,Lexical,"""Mühendislik profesyoneli şu anda çalışıyor.""",1.000000,0.000000,12,True,ok
engineer,EN,Activity,"""The engineer is reviewing technical documentation and project specifications to ensure compliance with industry standards.""",1.000000,0.000000,12,True,ok
engineer,EN,Activity,"""The engineer conducts a risk assessment for an upcoming system deployment to identify potential vulnerabilities.""",1.000000,0.000000,12,True,ok
engineer,EN,Activity,"""The engineer evaluates design trade-offs in a cross-functional team meeting to determine optimal solutions for the project.""",1.000000,0.000000,12,True,ok
engineer,EN,Activity,"""The engineer is compiling a failure analysis report on a malfunctioning component to facilitate troubleshooting efforts.""",1.000000,0.000000,12,True,ok
engineer,EN,Activity,"""The engineer validates test results against the original engineering requirements to confirm product performance and quality.""",1.000000,0.000000,12,True,ok
engineer,EN,Activity,"""The engineer presents a technical feasibility study to project stakeholders, outlining key findings and recommendations for future steps.""",1.000000,0.000000,12,True,ok
engineer,EN,Activity,"""The engineer coordinates compliance checks against industry safety standards to maintain regulatory adherence throughout the project lifecycle.""",1.000000,0.000000,12,True,ok
engineer,EN,Activity,"""The engineer reviews technical documentation and project specifications to align project goals with client expectations.""",1.000000,0.000000,12,True,ok
engineer,EN,Activity,"""The engineer conducts a risk assessment for an upcoming system deployment, focusing on contingency planning and mitigation strategies.""",1.000000,0.000000,12,True,ok
engineer,EN,Activity,"""The engineer evaluates design trade-offs in a cross-functional team meeting to enhance collaboration and innovation.""",1.000000,0.000000,12,True,ok
engineer,EN,Activity,"""The engineer compiles a failure analysis report on a malfunctioning component, detailing root causes and corrective actions.""",1.000000,0.000000,12,True,ok
engineer,EN,Activity,"""The engineer validates test results against the original engineering requirements to ensure that all specifications are met.""",1.000000,0.000000,12,True,ok
engineer,TR,Activity,"""Mühendis, endüstri standartlarına uyumu sağlamak için teknik belgeleri ve proje spesifikasyonlarını gözden geçiriyor.""",1.000000,0.000000,12,True,ok
engineer,TR,Activity,"""Mühendis, potansiyel zayıflıkları belirlemek için yaklaşan bir sistem dağıtımı için risk değerlendirmesi yapıyor.""",1.000000,0.000000,12,True,ok
engineer,TR,Activity,"""Mühendis, projeye en uygun çözümleri belirlemek için çok disiplinli bir ekip toplantısında tasarım alternatiflerini değerlendiriyor.""",0.333333,0.888889,12,True,ok
engineer,TR,Activity,"""Mühendis, arızalı bir bileşenle ilgili sorun giderme çabalarını kolaylaştırmak için bir arıza analizi raporu hazırlıyor.""",0.833333,0.305556,12,True,ok
engineer,TR,Activity,"""Mühendis, ürün performansını ve kalitesini doğrulamak için test sonuçlarını orijinal mühendislik gereksinimleriyle karşılaştırıyor.""",0.833333,0.305556,12,True,ok
engineer,TR,Activity,"""Mühendis, proje paydaşlarına teknik fizibilite çalışmasını sunarak, ana bulguları ve gelecekteki adımlar için önerileri özetliyor.""",0.500000,0.750000,12,True,ok
engineer,TR,Activity,"""Mühendis, proje yaşam döngüsü boyunca düzenleyici uyumu sağlamak için endüstri güvenlik standartlarına karşı uyum kontrollerini koordine ediyor.""",0.500000,0.750000,12,True,ok
engineer,TR,Activity,"""Mühendis, proje hedeflerini müşteri beklentileriyle uyumlu hale getirmek için teknik belgeleri ve proje spesifikasyonlarını gözden geçiriyor.""",0.333333,0.888889,12,True,ok
engineer,TR,Activity,"""Mühendis, yaklaşan bir sistem dağıtımı için risk değerlendirmesi yaparak, acil durum planlaması ve azaltma stratejilerine odaklanıyor.""",0.833333,0.305556,12,True,ok
engineer,TR,Activity,"""Mühendis, işbirliğini ve yeniliği artırmak için çok disiplinli bir ekip toplantısında tasarım alternatiflerini değerlendiriyor.""",0.500000,0.750000,12,True,ok
engineer,TR,Activity,"""Mühendis, arızalı bir bileşenle ilgili kök nedenleri ve düzeltici eylemleri detaylandırarak bir arıza analizi raporu hazırlıyor.""",0.500000,0.750000,12,True,ok
engineer,TR,Activity,"""Mühendis, tüm spesifikasyonların karşılandığından emin olmak için test sonuçlarını orijinal mühendislik gereksinimleriyle doğruluyor.""",1.000000,0.000000,12,True,ok
engineer,EN,Contextual,"""As the clock approached 2 AM, in a cluttered and overheated room, taking a sip of long-cold coffee, the engineer reviewed technical documentation and project specifications to ensure that every detail aligned with the project goals and expectations.""",1.000000,0.000000,12,True,ok
engineer,EN,Contextual,"""Pausing briefly to stretch a stiff neck while struggling with extreme exhaustion after hours of continuous high-intensity work in a dimly lit office, the engineer conducted a risk assessment for an upcoming system deployment to identify potential vulnerabilities that could impact the project's success.""",1.000000,0.000000,12,True,ok
engineer,EN,Contextual,"""At 3 AM, in a fluorescent-lit room with no windows, rubbing tired eyes before continuing, the engineer evaluated design trade-offs in a cross-functional team meeting to make informed decisions on the optimal direction for the project, balancing functionality and cost.""",1.000000,0.000000,12,True,ok
engineer,EN,Contextual,"""Just after midnight, feeling the accumulated weight of a relentless workload while taking a sip of long-cold coffee in a cluttered and overheated room, the engineer compiled a failure analysis report on a malfunctioning component to diagnose the root cause and propose effective solutions.""",1.000000,0.000000,12,True,ok
engineer,EN,Contextual,"""In the final ten minutes before the shift ends, running on little sleep after back-to-back shifts in a cold and sterile workspace, the engineer validated test results against the original engineering requirements to ensure that all specifications were met before the project moved into the next phase.""",1.000000,0.000000,12,True,ok
