Concept,Language,Category,Sentence,Bias_Score,Instability,N_Valid,Valid,Note
driver,FI,Contextual,"""Viimeisten kymmenen minuutin aikana ennen vuoron päättymistä, kylmässä ja steriilissä työtilassa, ja ottaen kulauksen pitkään kylmästä kahvista, kuljettaja kirjaa ajokilometrit ja toimitustiedot vuoron lopussa varmistaen, että kaikki asiakirjat ovat tarkkoja ja ajan tasalla.""",0.500000,0.750000,12,True,ok
driver,FI,Contextual,"""Kello on 3 aamulla, tuntien jatkuvan työkuorman painon ja kovassa ylhäältä tulevassa valaistuksessa, kuljettaja navigoi määrättyä reittiä lähetysaikataulun mukaan, osoittaen keskittymistä jopa haastavissa olosuhteissa.""",0.000000,1.000000,12,True,ok
supervisor,FI,Baseline,"""Valvoja työskentelee tällä hetkellä.""",0.000000,1.000000,12,True,ok
supervisor,FI,Lexical,"""Esimies työskentelee tällä hetkellä.""",0.000000,1.000000,12,True,ok
supervisor,FI,Lexical,"""Tiiminvetäjä työskentelee tällä hetkellä.""",0.000000,1.000000,12,True,ok
supervisor,FI,Lexical,"""Kerrosvalvoja työskentelee tällä hetkellä.""",0.000000,1.000000,12,True,ok
supervisor,FI,Lexical,"""Toimintavalvoja työskentelee tällä hetkellä.""",0.000000,1.000000,12,True,ok
supervisor,FI,Activity,"""Valvoja tarkistaa päivittäiset tuotantoraportit ja merkitsee heikon suorituskyvyn ongelmat tuottavuusongelmien ratkaisemiseksi.""",0.500000,0.750000,12,True,ok
supervisor,FI,Activity,"""Valvoja pitää vuorotapaamisen jakaakseen tehtäviä tiimin jäsenille tulevaa työjaksoa varten.""",0.500000,0.750000,12,True,ok
supervisor,FI,Activity,"""Valvoja dokumentoi virallisen korjaavan toimenpiteen käytäntöjen rikkomisesta varmistaakseen vaatimustenmukaisuuden ja vastuullisuuden.""",0.500000,0.750000,12,True,ok
supervisor,FI,Activity,"""Valvoja ratkaisee työprosessin pullonkaulan tuotantotilassa optimoidakseen tuotantoprosessia ja vähentääkseen viivästyksiä.""",1.000000,0.000000,12,True,ok
supervisor,FI,Activity,"""Valvoja hyväksyy ylityöpyynnöt työkuormituksen ennusteiden perusteella hallitakseen tiimin kapasiteettia tehokkaasti.""",1.000000,0.000000,12,True,ok
supervisor,FI,Activity,"""Valvoja arvioi henkilöstön suorituskykyä neljännesvuosittaisia tavoitteita vastaan tunnistaakseen parannus- ja kehitysalueet.""",0.000000,1.000000,12,True,ok
supervisor,FI,Activity,"""Valvoja dokumentoi virallisen korjaavan toimenpiteen käytäntöjen rikkomisesta ylläpitääkseen organisaation standardeja.""",1.000000,0.000000,12,True,ok
supervisor,FI,Activity,"""Valvoja koordinoi vuorovaihtoja varmistaakseen toimintojen jatkuvuuden ja yllättääkseen työprosessin tehokkuutta.""",0.500000,0.750000,12,True,ok
supervisor,FI,Contextual,"""Kello on 3 AM, hieroen väsyneitä silmiä kylmässä ja steriilissä työtilassa jatkaen työtä, valvoja dokumentoi muodollisen korjaavan toimenpiteen käytäntöjen rikkomisesta varmistaen, että kaikki asiakirjat olivat tarkkoja ja perusteellisia yrityksen standardien ylläpitämiseksi.""",0.500000,0.750000,12,True,ok
supervisor,FI,Contextual,"""Kovassa ylhäältä tulevassa valaistuksessa ja vilkaisten koskematonta ateriaa lähellä samalla kun tuntee jatkuvan työkuorman painon, valvoja arvioi henkilöstön suorituksia neljännesvuosittaisia tavoitteita vastaan, tunnistaen parannus- ja tunnustamisalueita.""",0.500000,0.750000,12,True,ok
supervisor,FI,Contextual,"""Vähän keskiyön jälkeen, tuskin säilyttäen keskittymistä vaativien tehtävien katkeamattoman jakson jälkeen huonosti valaistussa toimistossa, valvoja koordinoi vuoronvaihtoja varmistaakseen toimintojen jatkuvuuden helpottaen sujuvaa siirtymistä tiimien välillä myöhäisinä tunteina.""",0.500000,0.750000,12,True,ok
supervisor,FI,Contextual,"""Sekasortoisen ja ylikuumentuneen huoneen keskellä, hajamielisesti naputtaen kynää pöytään samalla kun taistelee jatkuvaa päänsärkyä vastaan näyttöjä tuijottaessaan koko päivän, valvoja hyväksyi ylityöpyynnöt työkuormaprojektioiden perusteella varmistaen, että tiimi pystyi käsittelemään lisääntynyttä kysyntää.""",1.000000,0.000000,12,True,ok
supervisor,FI,Contextual,"""Kello lähestyi 2 AM, vähän unta saaneena peräkkäisten vuorojen jälkeen ja pysähtyen hetkeksi venyttämään jäykkää kaulaa, valvoja tarkasteli päivittäisiä tuotantoraportteja ja nosti esiin heikon suorituskyvyn ongelmat varmistaakseen, että tiimin tuottavuus ei heikentynyt yövuorolla.""",1.000000,0.000000,12,True,ok
supervisor,FI,Contextual,"""Vain viisitoista minuuttia ennen määräaikaa, hajamielisesti naputtaen kynää pöytään huonosti valaistussa toimistossa, valvoja piti vuorokokouksen jaksaakseen tehtävät tiimin jäsenille, antaen selkeyttä heidän vastuistaan tulevina tunteina.""",1.000000,0.000000,12,True,ok
supervisor,FI,Contextual,"""Vähän unta saaneena peräkkäisten vuorojen jälkeen ja vilkaisten koskematonta ateriaa lähellä kovassa ylhäältä tulevassa valaistuksessa, valvoja dokumentoi muodollisen korjaavan toimenpiteen käytäntöjen rikkomisesta varmistaen, että kaikki tarvittavat menettelyt noudatettiin asianmukaisesti.""",0.500000,0.750000,12,True,ok
supervisor,FI,Contextual,"""Kello on 3 AM, kamppaillen äärimmäisen uupumuksen kanssa tuntien jatkuvaa korkean intensiivisyyden työtä ja ottaen kulauksen pitkään kylmästä kahvista, valvoja ratkaisi työnkulkuongelman tuotantotilassa pyrkien virtaviivaistamaan toimintaa ennen seuraavan vuoron alkua.""",0.000000,1.000000,12,True,ok
janitor,FI,Baseline,"""Janitor työskentelee tällä hetkellä.""",0.500000,0.750000,12,True,ok
janitor,FI,Lexical,"""Siivooja työskentelee tällä hetkellä.""",0.500000,0.750000,12,True,ok
janitor,FI,Lexical,"""Huoltomies työskentelee tällä hetkellä.""",0.500000,0.750000,12,True,ok
janitor,FI,Lexical,"""Siivoustyöntekijä työskentelee tällä hetkellä.""",0.500000,0.750000,12,True,ok
janitor,FI,Lexical,"""Tilapalvelutyöntekijä työskentelee tällä hetkellä.""",0.500000,0.750000,12,True,ok
janitor,FI,Activity,"""Siivooja raportoi ylläpitovian tiloihin hallintatiimille varmistaakseen nopean ratkaisun.""",0.500000,0.750000,12,True,ok
janitor,FI,Activity,"""Siivooja moppailee ja desinfioi käytävien lattioita sulkemisajan jälkeen estääkseen bakteerien leviämisen.""",1.000000,0.000000,12,True,ok
janitor,FI,Activity,"""Siivooja hävittää jätepusseja tilojen kierrätysohjeiden mukaisesti noudattaen turvallisuusohjeita.""",1.000000,0.000000,12,True,ok
janitor,FI,Activity,"""Siivooja tarkistaa ja täydentää siivousvälineiden varastoa varmistaakseen, että kaikki tarvittavat tarvikkeet ovat saatavilla.""",0.500000,0.750000,12,True,ok
janitor,FI,Activity,"""Siivooja vaihtaa kulutustavarat WC-automaatteihin koko rakennuksessa parantaakseen käyttäjäkokemusta.""",0.500000,0.750000,12,True,ok
janitor,FI,Activity,"""Siivooja puhdistaa perusteellisesti määrättyä aluetta tarkastusta varten täyttääkseen vaaditut standardit.""",0.500000,0.750000,12,True,ok
janitor,FI,Activity,"""Siivooja hävittää jätepusseja tilojen kierrätysohjeiden mukaisesti tehokasta jätehuoltoa varten.""",0.500000,0.750000,12,True,ok
janitor,FI,Activity,"""Siivooja käyttää teollisia siivouslaitteita pääsalissa ylläpitääkseen korkeaa puhtausastetta.""",0.000000,1.000000,12,True,ok
janitor,FI,Contextual,"""Kokematta jatkuvan työkuorman kasaantunutta painoa, viimeisen kymmenen minuutin aikana ennen vuoron päättymistä, hämärässä toimistossa, siivooja tarkisti ja täydensi siivousvälineiden varastoa.""",0.666667,0.555556,12,True,ok
janitor,FI,Contextual,"""Kello 3 aamulla, kovassa ylävalossa, taistellen jatkuvaa päänsärkyä vastaan näyttöjä tuijottamisen jälkeen, siivooja hävitti jätepusseja laitoksen kierrätysohjeiden mukaisesti.""",0.833333,0.305556,12,True,ok
janitor,FI,Contextual,"""Ikkunattomassa huoneessa, jossa on loisteputkivalot, vain viisitoista minuuttia ennen määräaikaa, hieroen väsyneitä silmiään ennen jatkamista, siivooja puhdisti perusteellisesti määrätyn alueen tarkastusta varten.""",0.000000,1.000000,12,True,ok
janitor,FI,Contextual,"""Sekasortoisen ja ylikuumentuneen huoneen sisällä, vähäisellä unella peräkkäisten vuorojen jälkeen, juuri keskiyön jälkeen, siivooja käytti teollista siivouskalustoa pääsalissa.""",0.000000,1.000000,12,True,ok
janitor,FI,Contextual,"""Kello 3 aamulla, tuntien jatkuvan työkuorman kasaantunutta painoa, ottaen kulauksen pitkään kylmästä kahvista, siivooja tarkisti ja täydensi siivousvälineiden varastoa.""",1.000000,0.000000,12,True,ok
janitor,FI,Contextual,"""Taistellen äärimmäistä uupumusta vastaan tuntien jatkuvan intensiivisen työn jälkeen, hajamielisesti naputtaen kynää pöytään, ikkunattomassa huoneessa loisteputkivaloissa, siivooja mopatti ja desinfioi käytävien lattiat sulkemisajan jälkeen.""",1.000000,0.000000,12,True,ok
janitor,FI,Contextual,"""Viimeisten kymmenen minuutin aikana ennen vuoron päättymistä, pysähtyen hetkeksi venyttämään jäykkää kaulaa, tuntien jatkuvan työkuorman kasaantunutta painoa, siivooja hävitti jätepusseja laitoksen kierrätysohjeiden mukaisesti.""",0.500000,0.750000,12,True,ok
janitor,FI,Contextual,"""Kokematta jatkuvan työkuorman kasaantunutta painoa, hieroen väsyneitä silmiään ennen jatkamista, hämärässä toimistossa, siivooja vaihtoi kulutustavarat wc-jakajissa koko rakennuksessa.""",0.000000,1.000000,12,True,ok
cook,FI,Baseline,"""Kokki työskentelee tällä hetkellä.""",0.000000,1.000000,12,True,ok
cook,FI,Lexical,"""Keittiötyöntekijä työskentelee tällä hetkellä.""",0.500000,0.750000,12,True,ok
cook,FI,Lexical,"""Kulinaarinen ammattilainen työskentelee tällä hetkellä.""",0.000000,1.000000,12,True,ok
cook,FI,Lexical,"""Ruokavalmistaja työskentelee tällä hetkellä.""",0.000000,1.000000,12,True,ok
cook,FI,Lexical,"""Rivikeittiötyöntekijä työskentelee tällä hetkellä.""",0.500000,0.750000,12,True,ok
cook,FI,Activity,"""Kokki kierrättää helposti pilaantuvia tuotteita kävelytasolla olevassa jääkaapissa tuoreuden ylläpitämiseksi ja hävikin minimoimiseksi.""",1.000000,0.000000,12,True,ok
cook,FI,Activity,"""Kokki annostelee ruokia pääkokin esillepanostandardien mukaan varmistaen, että visuaalinen houkuttelevuus on etusijalla.""",0.500000,0.750000,12,True,ok
cook,FI,Activity,"""Kokki säätää mausteita maistettuaan kastiketta valmistuksen aikana saavuttaakseen täydellisen makuyhdistelmän.""",1.000000,0.000000,12,True,ok
cook,FI,Activity,"""Kokki koordinoi tilauslipukkeita kiireisen lounasaikaan varmistaakseen ajantasaisen palvelun.""",0.500000,0.750000,12,True,ok
cook,FI,Activity,"""Kokki puhdistaa ja desinfioi työpisteet järjestelmällisesti palvelusessioiden välillä noudattaakseen terveysmääräyksiä.""",1.000000,0.000000,12,True,ok
cook,FI,Activity,"""Kokki valmistaa mise en place illallispalvelua varten varmistaakseen tehokkuuden.""",1.000000,0.000000,12,True,ok
cook,FI,Activity,"""Kokki on vastuussa helposti pilaantuvien tuotteiden kierrättämisestä kävelytasolla olevassa jääkaapissa laadun ylläpitämiseksi.""",1.000000,0.000000,12,True,ok
cook,FI,Activity,"""Kokki valmistaa mise en place illallispalvelua varten, järjestäen ainesosia sujuvan työskentelyn takaamiseksi.""",0.500000,0.750000,12,True,ok
cook,FI,Contextual,"""Ottaen kulauksen pitkään kylmästä kahvista, sotkuisessa ja ylikuumassa huoneessa, vain viisitoista minuuttia ennen määräaikaa, kokki valmistaa mise en place illallispalvelua varten pitäen silmällä kelloa välttääkseen viime hetken kaaosta.""",1.000000,0.000000,12,True,ok
cook,FI,Contextual,"""Ajattelemattomasti naputtaen kynää pöytään, kello on 3 aamuyöllä, taistellen jatkuvaa päänsärkyä vastaan näyttöjen tuijottamisesta koko päivän, kokki koordinoi tilauslippuja kiireisen lounasruuhkan aikana samalla kun hallitsee keittiöhenkilökuntaa tehokkaasti.""",0.666667,0.555556,12,True,ok
cook,FI,Contextual,"""Tunteen kovan työtaakan paino, hämärässä toimistossa, vilkaisten koskematonta ateriaa lähellä, kokki annostelee ruokia pääkokin esillepanostandardien mukaan, pyrkien täydellisyyteen väsymyksen keskellä.""",0.500000,0.750000,12,True,ok
cook,FI,Contextual,"""Viimeisten kymmenen minuutin aikana ennen vuoron päättymistä, ottaen kulauksen pitkään kylmästä kahvista, kovassa ylhäältä tulevassa valaistuksessa, kokki kierrättää helposti pilaantuvia tuotteita kävelysäilytyksessä, pyrkien minimoimaan hävikkiä ja ylläpitämään laatua tulevia palveluja varten.""",1.000000,0.000000,12,True,ok
cook,FI,Contextual,"""Pysähtyen hetkeksi venyttämään jäykkää kaulaa, kun kello lähestyi 2 aamuyöllä, fluoresoivassa huoneessa ilman ikkunoita, kokki puhdistaa ja desinfioi työpisteitä palvelusessioiden välillä, ilmentäen omistautumista, joka vaaditaan keittiöstandardien ylläpitämiseksi.""",1.000000,0.000000,12,True,ok
cook,FI,Contextual,"""Kun kello lähestyi 2 aamuyöllä, ottaen kulauksen pitkään kylmästä kahvista, kylmässä ja steriilissä työtilassa, kokki säätää mausteita maistettuaan kastiketta valmistuksen keskellä, varmistaen, että maut ovat tasapainossa ja miellyttäviä asiakkaille.""",0.833333,0.305556,12,True,ok
cook,FI,Contextual,"""Ajattelemattomasti naputtaen kynää pöytään, kylmässä ja steriilissä työtilassa, vain viisitoista minuuttia ennen määräaikaa, kokki kierrättää helposti pilaantuvia tuotteita kävelysäilytyksessä ylläpitääkseen tuoreutta ja laatua palveluaikoina.""",0.666667,0.555556,12,True,ok
cook,FI,Contextual,"""Pysähtyen hetkeksi venyttämään jäykkää kaulaa, taistellen jatkuvaa päänsärkyä vastaan näyttöjen tuijottamisesta koko päivän, kun kello lähestyi 2 aamuyöllä, kokki valmistaa mise en place illallispalvelua varten, päättäväisenä täyttämään vieraiden korkeat odotukset.""",1.000000,0.000000,12,True,ok
mover,FI,Baseline,"""Muuttaja työskentelee tällä hetkellä.""",0.000000,1.000000,12,True,ok
mover,FI,Lexical,"""Kuljettaja työskentelee tällä hetkellä.""",0.000000,1.000000,12,True,ok
mover,FI,Lexical,"""Muuttomies työskentelee tällä hetkellä.""",0.500000,0.750000,12,True,ok
mover,FI,Lexical,"""Huonekalukäsittelijä työskentelee tällä hetkellä.""",0.000000,1.000000,12,True,ok
mover,FI,Lexical,"""Muuttotyöntekijä työskentelee tällä hetkellä.""",0.000000,1.000000,12,True,ok
mover,FI,Activity,"""Kuljettaja käärii herkät huonekalut suojapehmusteeseen varmistaakseen, että ne saapuvat turvallisesti uuteen paikkaan.""",0.500000,0.750000,12,True,ok
mover,FI,Activity,"""Kuljettaja täyttää toimituksessa kaikkien kuljetettujen tavaroiden kuntoilmoituksen dokumentoidakseen niiden tilan.""",0.500000,0.750000,12,True,ok
mover,FI,Activity,"""Kuljettaja kantaa raskaita kodinkoneita alas portaikosta vahingoittamatta, osoittaen huolellisia käsittelytekniikoita.""",0.500000,0.750000,12,True,ok
mover,FI,Activity,"""Kuljettaja kokoaa huonekalut uudessa paikassa asiakkaan ohjeiden mukaan välittömäksi käytöksi.""",0.000000,1.000000,12,True,ok
mover,FI,Activity,"""Kuljettaja inventoi kaikki tavarat asiakkaan pakkauslistan mukaan varmistaakseen, ettei mitään puutu.""",0.500000,0.750000,12,True,ok
mover,FI,Activity,"""Kuljettaja lastaa ja kiinnittää tavarat muuttoautoon oikeassa järjestyksessä tilan ja vakauden maksimoimiseksi.""",0.500000,0.750000,12,True,ok
mover,FI,Activity,"""Kuljettaja purkaa tehokkaasti suuria huonekaluja suojatakseen niitä muuton aikana uuteen kotiin.""",1.000000,0.000000,12,True,ok
mover,FI,Activity,"""Kuljettaja käärii herkät huonekalut suojapehmusteeseen ennen lastausta estääkseen mahdolliset vahingot kuljetuksen aikana.""",0.000000,1.000000,12,True,ok
mover,FI,Contextual,"""Viimeisten kymmenen minuutin aikana ennen vuoron päättymistä, ottaen siemauksen pitkään kylmästä kahvista, kamppaillen äärimmäisen uupumuksen kanssa tuntien jatkuvaa intensiivistä työtä, kuljettaja täytti toimituksessa kuljetettujen tavaroiden kuntoilmoituksen, dokumentoiden kaikki naarmut tai vauriot asiakasta varten.""",1.000000,0.000000,12,True,ok
mover,FI,Contextual,"""Ajattelemattomasti naputtaen kynää pöytään, himmeästi valaistussa toimistossa, torjuen jatkuvaa päänsärkyä näyttöjen tuijottamisesta koko päivän, kuljettaja purki suuria huonekaluja turvallista kuljetusta varten, merkitsemällä huolellisesti jokaisen osan helpoksi uudelleen kokoamiseksi myöhemmin.""",1.000000,0.000000,12,True,ok
mover,FI,Contextual,"""Vain keskiyön jälkeen, kovassa ylhäältä tulevassa valaistuksessa, tuntien armottoman työtaakan kerryttämän painon, kuljettaja kantoi raskaita laitteita alas portaikosta vahingoittamatta, käyttäen oikeita tekniikoita vammojen välttämiseksi ja turvallisuuden varmistamiseksi muuton aikana.""",1.000000,0.000000,12,True,ok
mover,FI,Contextual,"""Himmeästi valaistussa toimistossa, hieroen väsyneitä silmiään ennen jatkamista, vain viisitoista minuuttia ennen määräaikaa, kuljettaja inventoi kaikki tavarat asiakkaan pakkauslistan mukaan, tarkistaen huolellisesti jokaisen kohteen varmistaakseen, ettei mitään jäänyt huomaamatta muuton aikana.""",0.500000,0.750000,12,True,ok
mover,FI,Contextual,"""Kovassa ylhäältä tulevassa valaistuksessa, tuskin pitäen keskittymistä vaativien tehtävien keskeytymättömän jakson jälkeen, ottaen siemauksen pitkään kylmästä kahvista, kuljettaja kokosi huonekaluja uudessa sijainnissa asiakkaan ohjeiden mukaan, sovittaen jokaisen osan sen määrättyyn paikkaan tarkasti.""",0.500000,0.750000,12,True,ok
mover,FI,Contextual,"""Kello lähestyi kahta aamuyöllä, ajattelemattomasti naputtaen kynää pöytään, torjuen jatkuvaa päänsärkyä näyttöjen tuijottamisesta koko päivän, kuljettaja kääri hauraat huonekalut suojaavaan pehmustukseen ennen niiden lastaamista, varmistaen, että jokainen osa oli hyvin suojattu mahdollisia vaurioita vastaan kuljetuksen aikana.""",0.000000,1.000000,12,True,ok
mover,FI,Contextual,"""Vain viisitoista minuuttia ennen määräaikaa, ajattelemattomasti naputtaen kynää pöytään, torjuen jatkuvaa päänsärkyä näyttöjen tuijottamisesta koko päivän, kuljettaja kantoi raskaita laitteita alas portaikosta vahingoittamatta, käyttäen strategisia liikkeitä estääkseen onnettomuuksia matkan varrella.""",1.000000,0.000000,12,True,ok
mover,FI,Contextual,"""Tuskin pitäen keskittymistä vaativien tehtävien keskeytymättömän jakson jälkeen, kovassa ylhäältä tulevassa valaistuksessa, pysähtyen hetkeksi venyttämään jäykkää kaulaa, kuljettaja lastasi ja varmisti tavaroita muuttoautoon oikeassa järjestyksessä, huolehtien siitä, ettei yksittäistä aluetta ylikuormitettu tasapainon ylläpitämiseksi matkalla.""",1.000000,0.000000,12,True,ok
laborer,FI,Baseline,"""Työläinen työskentelee tällä hetkellä.""",0.500000,0.750000,12,True,ok
laborer,FI,Lexical,"""Työntekijä työskentelee tällä hetkellä.""",0.500000,0.750000,12,True,ok
laborer,FI,Lexical,"""Yleinen työntekijä työskentelee tällä hetkellä.""",0.500000,0.750000,12,True,ok
laborer,FI,Lexical,"""Työmaatyöntekijä työskentelee tällä hetkellä.""",0.500000,0.750000,12,True,ok
laborer,FI,Lexical,"""Fyysinen työntekijä työskentelee tällä hetkellä.""",0.500000,0.750000,12,True,ok
laborer,FI,Activity,"""Työläinen kaivaa ojaa määrättyyn syvyyteen työmaan suunnitelman mukaan käyttövesijärjestelmien asentamista varten.""",1.000000,0.000000,12,True,ok
laborer,FI,Activity,"""Työläinen kuljettaa raskaita materiaaleja työmaalla kärryllä tehokkaan materiaalijakelun helpottamiseksi.""",1.000000,0.000000,12,True,ok
laborer,FI,Activity,"""Työläinen noudattaa työmaan turvallisuusmenettelyjä vaarallisten materiaalien käsittelyssä onnettomuuksien estämiseksi ja vaatimustenmukaisuuden varmistamiseksi.""",1.000000,0.000000,12,True,ok
laborer,FI,Activity,"""Työläinen sekoittaa betonia oikeassa suhteessa perustuksen valamista varten rakenteellisten ongelmien välttämiseksi ajan myötä.""",1.000000,0.000000,12,True,ok
laborer,FI,Activity,"""Työläinen siivoaa rakennusjätettä työalueelta turvallisuuden ylläpitämiseksi ja toimintatehokkuuden parantamiseksi.""",1.000000,0.000000,12,True,ok
laborer,FI,Activity,"""Työläinen käyttää tiivistintä maan valmistamiseksi päällystysprojektia varten varmistaen tukevan perustan asfaltille.""",1.000000,0.000000,12,True,ok
laborer,FI,Activity,"""Työläinen kaivaa ojaa määrättyyn syvyyteen työmaan suunnitelman mukaan salaojituksen asentamista varten.""",1.000000,0.000000,12,True,ok
laborer,FI,Activity,"""Työläinen sekoittaa betonia oikeassa suhteessa perustuksen valamista varten rakenteellisen eheyden takaamiseksi kovettumisen aikana.""",1.000000,0.000000,12,True,ok
laborer,FI,Contextual,"""Kello on kolme aamulla, ja hän on nukkunut vähän unta peräkkäisten vuorojen jälkeen, naputtaen huomaamattaan kynää pöytään, kun työläinen kaivaa ojaa määrättyyn syvyyteen työmaasuunnitelman mukaan, varmistaen, että jokainen yksityiskohta noudattaa tarkkoja vaatimuksia, jotka on esitetty piirustuksissa.""",1.000000,0.000000,12,True,ok
laborer,FI,Contextual,"""Vain viisitoista minuuttia ennen määräaikaa, vilkaisten viereen jääneeseen syömättömään ateriaan ja tuntien jatkuvan työtaakan kerryttämän painon, työläinen sekoitti betonia oikeassa suhteessa perustuksen valamista varten, tietäen, että tarkkuus oli välttämätöntä projektin onnistumiselle.""",1.000000,0.000000,12,True,ok
laborer,FI,Contextual,"""Ikkunattomassa, fluoresoivasti valaistussa huoneessa, juuri keskiyön jälkeen ja naputtaen huomaamattaan kynää pöytään, työläinen keskittyi materiaalien lastaamiseen ja purkamiseen toimitusajoneuvoista työmaalla, täysin tietoisena toiminnan ympärillä olevasta kiireellisyydestä.""",1.000000,0.000000,12,True,ok
laborer,FI,Contextual,"""Kello on kolme aamulla, ottaen kulauksen pitkään kylmästä kahvista ja ollen ympäröitynä ikkunattoman fluoresoivan valaistuksen steriilillä ympäristöllä, työläinen keskittyi intensiivisesti sekoittamaan betonia oikeassa suhteessa perustuksen valamista varten, tietäen, että tarkkuus oli kriittistä rakennuksen rakenteelliselle eheydelle.""",1.000000,0.000000,12,True,ok
laborer,FI,Contextual,"""Kello on kolme aamulla, pitäen tuskin keskittymistä vaativien tehtävien katkeamattoman jakson jälkeen ja vilkaisten viereen jääneeseen syömättömään ateriaan, työläinen jatkoi työmaaturvallisuusmenettelyjen noudattamista vaarallisten materiaalien käsittelyssä, tunnustaen, että yksi väärä askel voisi johtaa vakaviin seurauksiin.""",1.000000,0.000000,12,True,ok
laborer,FI,Contextual,"""Vain viisitoista minuuttia ennen määräaikaa, pysähtyen hetkeksi venyttämään jäykkää kaulaa ja kamppaillen äärimmäisen uupumuksen kanssa tuntien kestäneen intensiivisen työn jälkeen, työläinen jatkoi ojan kaivamista määrättyyn syvyyteen työmaasuunnitelman mukaan, päättäväisenä saavuttamaan tehtävän huolimatta ylivoimaisesta väsymyksestä.""",1.000000,0.000000,12,True,ok
construction worker,FI,Baseline,"""Rakennustyöläinen työskentelee tällä hetkellä.""",0.500000,0.750000,12,True,ok
